gameweek,player_id,player_name,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,total_bps,total_influence,total_creativity,total_threat,total_xg,total_xa,total_xgi,total_xgc,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
17,482,Wes Foderingham,17,1030,1040,1045,1020,1020,1060,1,15,2,7,Chelsea,6,52,103.0,0.0,0.0,0.0,0.0,0.0,6.3,13.0,1.5,90,2,0
17,484,Max Lowe,17,1030,1040,1045,1020,1020,1060,2,15,2,7,Chelsea,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.47,13.0,1.5,90,0,0
17,485,Oliver McBurnie,17,1030,1040,1045,1020,1020,1060,4,15,2,7,Chelsea,3,15,43.6,10.5,34.0,0.56,0.0,0.56,4.470000000000001,13.0,1.5,66,2,0
17,493,Yves Bissouma,18,1170,1230,1110,1150,1230,1310,3,20,2,16,Nott'm Forest,4,18,20.2,27.0,8.0,0.22,0.13,0.35,4.52,1.73,1.62,69,0,0
17,495,Ben Davies,18,1170,1230,1110,1150,1230,1310,2,20,2,16,Nott'm Forest,3,54,65.6,20.0,11.0,0.24,0.1,0.34,6.48,1.73,1.62,90,5,1
17,501,Dejan Kulusevski,18,1170,1230,1110,1150,1230,1310,3,20,2,16,Nott'm Forest,15,37,85.8,103.4,103.0,0.85,0.6599999999999999,1.5100000000000002,6.48,1.73,1.62,90,14,1
17,506,Pedro Porro,18,1170,1230,1110,1150,1230,1310,2,20,2,16,Nott'm Forest,10,55,78.2,156.0,66.0,0.48,0.8999999999999999,1.38,6.48,1.73,1.62,90,8,1
17,509,Richarlison de Andrade,18,1170,1230,1110,1150,1230,1310,3,20,2,16,Nott'm Forest,2,1,0.0,0.3,8.0,0.27,0.0,0.27,1.13,1.73,1.62,71,9,1
17,511,Cristian Romero,18,1170,1230,1110,1150,1230,1310,2,20,2,16,Nott'm Forest,9,29,57.6,20.3,24.0,0.23,0.1,0.33,2.07,1.73,1.62,90,7,1
17,513,Pape Matar Sarr,18,1170,1230,1110,1150,1230,1310,3,20,2,16,Nott'm Forest,1,4,1.2,1.1,6.0,0.09,0.03,0.12,0.19,1.73,1.62,90,2,0
17,516,Son Heung-min,18,1170,1230,1110,1150,1230,1310,3,20,2,16,Nott'm Forest,14,57,74.39999999999999,96.2,77.0,0.38,1.01,1.3900000000000001,6.48,1.73,1.62,87,2,0
17,519,Destiny Udogie,18,1170,1230,1110,1150,1230,1310,2,20,2,16,Nott'm Forest,2,26,50.0,21.2,16.0,0.34,0.09,0.43,6.48,1.73,1.62,90,5,1
17,520,Guglielmo Vicario,18,1170,1230,1110,1150,1230,1310,1,20,2,16,Nott'm Forest,5,48,60.400000000000006,0.0,0.0,0.0,0.0,0.0,6.48,1.73,1.62,90,6,1
17,522,Nayef Aguerd,19,1100,1145,1055,1140,1150,1150,2,14,1,20,Wolves,5,35,46.599999999999994,15.0,39.0,0.22,0.22,0.44,3.8899999999999997,2.15,1.95,90,6,1
17,526,Jarrod Bowen,19,1100,1145,1055,1140,1150,1150,3,14,1,20,Wolves,9,17,56.800000000000004,18.1,51.0,0.89,0.06,0.95,2.62,2.15,1.95,90,8,1
17,528,Vladimír Coufal,19,1100,1145,1055,1140,1150,1150,2,14,1,20,Wolves,8,41,62.8,46.0,8.0,0.0,0.27,0.27,3.8899999999999997,2.15,1.95,90,5,1
17,532,Emerson Palmieri dos Santos,19,1100,1145,1055,1140,1150,1150,2,14,1,20,Wolves,5,34,43.8,40.0,8.0,0.41000000000000003,0.1,0.51,3.8899999999999997,2.15,1.95,90,7,1
17,533,Lukasz Fabianski,19,1100,1145,1055,1140,1150,1150,1,14,1,20,Wolves,3,20,40.2,0.0,0.0,0.0,0.0,0.0,1.74,2.15,1.95,90,8,1
17,539,Lucas Tolentino Coelho de Lima,19,1100,1145,1055,1140,1150,1150,3,14,1,20,Wolves,6,33,37.2,64.1,35.0,0.21,0.6400000000000001,0.8500000000000001,3.8899999999999997,2.15,1.95,86,14,1
17,540,Declan Rice,1,1350,1365,1370,1370,1330,1360,3,14,1,5,Brighton,14,64,84.6,39.2,31.0,0.36,0.1,0.46,2.3200000000000003,1.44,1.53,90,3,0
17,542,Tomáš Souček,19,1100,1145,1055,1140,1150,1150,3,14,1,20,Wolves,12,44,59.2,4.7,69.0,0.63,0.01,0.64,3.8899999999999997,2.15,1.95,90,3,0
17,544,Kurt Zouma,19,1100,1145,1055,1140,1150,1150,2,14,1,20,Wolves,4,16,15.4,0.5,30.0,0.4,0.0,0.4,3.01,2.15,1.95,90,5,1
17,546,Daniel Bentley,20,1100,1100,1085,1105,1115,1100,1,14,2,19,West Ham,15,51,48.8,0.0,0.0,0.0,0.0,0.0,3.18,3.3,1.95,90,1,0
17,551,Craig Dawson,20,1100,1100,1085,1105,1115,1100,2,14,2,19,West Ham,9,42,33.0,0.8,4.0,0.0,0.0,0.0,3.72,3.3,1.95,90,1,0
17,557,Hwang Hee-chan,20,1100,1100,1085,1105,1115,1100,3,14,2,19,West Ham,18,51,68.6,21.5,74.0,1.33,0.03,1.36,6.5600000000000005,3.3,1.95,90,2,0
17,559,João Victor Gomes da Silva,20,1100,1100,1085,1105,1115,1100,3,14,2,19,West Ham,4,11,7.0,34.7,2.0,0.0,0.15000000000000002,0.15000000000000002,3.67,3.3,1.95,90,2,0
17,563,Max Kilman,20,1100,1100,1085,1105,1115,1100,2,14,2,19,West Ham,7,43,45.8,6.6,17.0,0.01,0.03,0.04,6.5600000000000005,3.3,1.95,90,1,0
17,565,Mario Lemina,20,1100,1100,1085,1105,1115,1100,3,14,2,19,West Ham,3,7,23.2,20.099999999999998,35.0,0.4,0.19,0.5900000000000001,3.67,3.3,1.95,79,2,0
17,570,Pablo Sarabia,20,1100,1100,1085,1105,1115,1100,3,14,2,19,West Ham,4,21,19.0,57.199999999999996,30.0,0.21,0.69,0.9,2.08,3.3,1.95,90,2,0
17,572,Nélson Cabral Semedo,20,1100,1100,1085,1105,1115,1100,2,14,2,19,West Ham,11,49,54.400000000000006,29.5,23.0,0.03,0.04,0.07,6.5600000000000005,3.3,1.95,79,1,0
17,573,Toti António Gomes,20,1100,1100,1085,1105,1115,1100,2,14,2,19,West Ham,11,50,43.8,3.5,11.0,0.18,0.02,0.2,6.5600000000000005,3.3,1.95,69,0,0
17,584,Pau Torres,2,1160,1285,1140,1220,1180,1350,2,14,2,4,Brentford,14,56,69.2,15.2,44.0,0.42,0.07,0.49,5.17,2.1,1.7,80,2,0
17,590,Matheus Santos Carneiro Da Cunha,20,1100,1100,1085,1105,1115,1100,4,14,2,19,West Ham,17,67,112.0,25.5,78.0,0.65,0.11,0.76,5.78,3.3,1.95,90,2,0
17,594,Zeki Amdouni,6,1045,1050,1050,1050,1040,1050,4,17,1,9,Everton,15,50,84.0,53.2,69.0,0.44999999999999996,0.17,0.62,1.5699999999999998,3.6,2.05,90,2,0
17,596,James Trafford,6,1045,1050,1050,1050,1040,1050,1,17,1,9,Everton,11,57,73.4,0.0,0.0,0.0,0.0,0.0,2.25,3.6,2.05,90,2,0
17,597,André Onana,14,1125,1220,1130,1210,1120,1230,1,16,2,11,Liverpool,14,62,89.4,0.0,0.0,0.0,0.0,0.0,6.779999999999999,8.0,1.33,90,10,1
17,599,Moussa Diaby,2,1160,1285,1140,1220,1180,1350,3,14,2,4,Brentford,6,18,25.4,29.7,10.0,0.1,0.12,0.22,1.3299999999999998,2.1,1.7,64,2,0
17,608,Jacob Bruun Larsen,6,1045,1050,1050,1050,1040,1050,3,17,1,9,Everton,10,32,40.6,72.1,41.0,0.5700000000000001,0.11000000000000001,0.6799999999999999,0.9600000000000001,3.6,2.05,81,2,0
17,611,Axel Disasi,7,1125,1190,1080,1150,1170,1230,2,15,1,17,Sheffield Utd,2,25,31.4,5.3,0.0,0.0,0.0,0.0,5.09,1.22,1.5,90,6,1
17,616,Joško Gvardiol,13,1355,1365,1350,1360,1360,1370,2,15,1,8,Crystal Palace,2,28,36.199999999999996,10.700000000000001,1.0,0.02,0.060000000000000005,0.08,2.42,1.18,1.44,90,1,0
17,617,Rasmus Højlund,14,1125,1220,1130,1210,1120,1230,4,16,2,11,Liverpool,3,11,10.8,31.2,25.0,0.03,0.05,0.08,1.04,8.0,1.33,90,2,0
17,621,Jack Hinshelwood,5,1100,1210,1070,1180,1135,1240,3,14,2,1,Arsenal,11,37,58.400000000000006,14.7,37.0,0.16,0.16999999999999998,0.33,3.8099999999999996,6.0,1.53,63,2,0
17,633,Tino Livramento,15,1105,1280,1050,1210,1160,1355,2,15,1,10,Fulham,10,57,43.8,36.7,14.0,0.0,0.16,0.16,4.17,1.8,1.7,83,9,1
17,638,Vini de Souza Costa,17,1030,1040,1045,1020,1020,1060,3,15,2,7,Chelsea,3,14,19.6,2.8,4.0,0.0,0.0,0.0,2.5,13.0,1.5,90,2,0
17,642,Edson Álvarez Velázquez,19,1100,1145,1055,1140,1150,1150,3,14,1,20,Wolves,4,27,48.0,16.1,2.0,0.0,0.03,0.03,3.7699999999999996,2.15,1.95,69,3,0
17,660,Wilson Odobert,6,1045,1050,1050,1050,1040,1050,3,17,1,9,Everton,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.05,86,2,0
17,661,Jack Harrison,9,1095,1100,1125,1125,1065,1080,3,17,2,6,Burnley,8,23,29.799999999999997,54.6,62.0,0.7100000000000001,0.45999999999999996,1.17,4.470000000000001,2.1,2.05,90,3,0
17,663,Gustavo Hamer,17,1030,1040,1045,1020,1020,1060,3,15,2,7,Chelsea,5,29,28.400000000000002,20.0,3.0,0.01,0.2,0.21000000000000002,6.16,13.0,1.5,79,1,0
17,664,James Ward-Prowse,19,1100,1145,1055,1140,1150,1150,3,14,1,20,Wolves,11,48,74.0,67.1,25.0,1.05,0.41000000000000003,1.46,3.8899999999999997,2.15,1.95,90,3,0
17,668,Wataru Endo,11,1240,1370,1210,1350,1270,1390,3,16,1,14,Man Utd,8,29,47.0,15.0,12.0,0.15,0.06,0.21,0.95,1.3,1.33,90,2,0
17,674,Hannes Delcroix,6,1045,1050,1050,1050,1040,1050,2,17,1,9,Everton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.05,69,1,0
17,687,Đorđe Petrović,7,1125,1190,1080,1150,1170,1230,1,15,1,17,Sheffield Utd,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.5,90,6,1
17,688,Timothy Castagne,10,1055,1175,1050,1180,1060,1170,2,15,2,15,Newcastle,7,46,38.0,40.5,6.0,0.0,0.06,0.06,2.8200000000000003,4.0,1.7,60,2,0
17,689,Mohammed Kudus,19,1100,1145,1055,1140,1150,1150,3,14,1,20,Wolves,21,62,88.0,69.0,50.0,0.35000000000000003,0.79,1.14,3.77,2.15,1.95,86,16,1
17,696,Murillo Santiago Costa dos Santos,16,1065,1100,1050,1125,1080,1080,2,20,1,18,Spurs,3,32,67.2,20.200000000000003,17.0,0.12,0.13,0.25,4.68,4.2,1.62,90,0,0
17,701,Saman Ghoddos,4,1100,1100,1110,1055,1090,1150,3,14,1,2,Aston Villa,6,23,23.4,32.2,12.0,0.1,0.12,0.22000000000000003,3.17,3.2,1.7,90,1,0
17,703,Jonny Evans,14,1125,1220,1130,1210,1120,1230,2,16,2,11,Liverpool,1,3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.0,1.33,90,6,1
17,708,Ryan Gravenberch,11,1240,1370,1210,1350,1270,1390,3,16,1,14,Man Utd,4,13,20.0,28.0,12.0,0.04,0.28,0.32,2.42,1.3,1.33,60,3,0
17,709,Sofyan Amrabat,14,1125,1220,1130,1210,1120,1230,3,16,2,11,Liverpool,4,25,14.2,13.0,1.0,0.03,0.02,0.05,2.54,8.0,1.33,90,2,0
17,715,Jean-Ricner Bellegarde,20,1100,1100,1085,1105,1115,1100,3,14,2,19,West Ham,8,31,28.4,31.2,12.0,0.0,0.17,0.17,3.43,3.3,1.95,90,2,0
18,5,Gabriel dos Santos Magalhães,1,1350,1365,1370,1370,1330,1360,2,17,2,11,Liverpool,5,45,51.8,27.3,16.0,0.35,0.04,0.39,1.72,2.8,1.7,90,10,1
18,6,Kai Havertz,1,1350,1365,1370,1370,1330,1360,3,17,2,11,Liverpool,10,34,51.0,64.8,58.0,0.9400000000000001,0.34,1.28,1.1400000000000001,2.8,1.7,90,1,0
18,8,Gabriel Fernando de Jesus,1,1350,1365,1370,1370,1330,1360,4,17,2,11,Liverpool,15,52,82.6,86.10000000000001,150.0,1.26,0.65,1.91,1.5,2.8,1.7,77,2,0
18,12,Gabriel Martinelli Silva,1,1350,1365,1370,1370,1330,1360,3,17,2,11,Liverpool,12,25,44.2,37.400000000000006,76.0,0.43,0.19,0.62,1.47,2.8,1.7,67,2,0
18,14,Martin Ødegaard,1,1350,1365,1370,1370,1330,1360,3,17,2,11,Liverpool,17,79,97.19999999999999,180.5,63.0,0.61,1.3599999999999999,1.97,1.72,2.8,1.7,90,8,1
18,19,Bukayo Saka,1,1350,1365,1370,1370,1330,1360,3,17,2,11,Liverpool,15,53,105.4,99.60000000000001,116.0,0.81,1.1700000000000002,1.98,1.72,2.8,1.7,90,1,0
18,20,William Saliba,1,1350,1365,1370,1370,1330,1360,2,17,2,11,Liverpool,4,33,42.6,4.4,8.0,0.36,0.03,0.39,1.72,2.8,1.7,90,2,0
18,21,Albert Sambi Lokonga,12,1055,1090,1020,1060,1090,1120,3,15,1,15,Newcastle,1,3,5.8,0.3,0.0,0.0,0.0,0.0,0.07,4.75,1.75,79,3,0
18,27,Auston Trusty,17,1030,1040,1045,1020,1020,1060,2,20,2,2,Aston Villa,7,36,57.8,3.3000000000000003,6.0,0.02,0.01,0.03,3.7600000000000002,12.0,1.44,90,1,0
18,28,Matt Turner,16,1065,1100,1050,1125,1080,1080,1,15,1,3,Bournemouth,3,14,22.0,0.0,0.0,0.0,0.0,0.0,1.17,2.75,1.95,90,2,0
18,29,Benjamin White,1,1350,1365,1370,1370,1330,1360,2,17,2,11,Liverpool,7,42,59.599999999999994,36.599999999999994,6.0,0.0,0.52,0.52,1.1400000000000001,2.8,1.7,90,1,0
18,31,Oleksandr Zinchenko,1,1350,1365,1370,1370,1330,1360,2,17,2,11,Liverpool,7,42,53.2,51.5,10.0,0.0,0.5,0.5,1.15,2.8,1.7,90,2,0
18,33,Cameron Archer,17,1030,1040,1045,1020,1020,1060,4,20,2,2,Aston Villa,5,15,19.0,55.0,46.0,0.72,0.11,0.83,3.12,12.0,1.44,89,8,1
18,34,Leon Bailey,2,1160,1285,1140,1220,1180,1350,3,20,1,17,Sheffield Utd,20,64,98.8,46.0,80.0,0.5,0.54,1.04,3.41,1.22,1.44,80,2,0
18,36,Matty Cash,2,1160,1285,1140,1220,1180,1350,2,20,1,17,Sheffield Utd,2,12,12.8,1.2,1.0,0.02,0.01,0.03,0.27,1.22,1.44,90,1,0
18,42,Lucas Digne,2,1160,1285,1140,1220,1180,1350,2,20,1,17,Sheffield Utd,12,41,23.4,43.699999999999996,26.0,0.13,0.1,0.23,4.01,1.22,1.44,73,6,1
18,43,Douglas Luiz Soares de Paulo,2,1160,1285,1140,1220,1180,1350,3,20,1,17,Sheffield Utd,7,39,36.0,85.60000000000001,70.0,0.73,0.56,1.29,4.21,1.22,1.44,90,8,1
18,48,Ezri Konsa Ngoyo,2,1160,1285,1140,1220,1180,1350,2,20,1,17,Sheffield Utd,15,60,45.0,14.4,9.0,0.74,0.02,0.76,3.94,1.22,1.44,90,2,0
18,49,Emiliano Martínez Romero,2,1160,1285,1140,1220,1180,1350,1,20,1,17,Sheffield Utd,21,82,95.2,10.0,0.0,0.0,0.0,0.0,4.21,1.22,1.44,90,2,0
18,50,John McGinn,2,1160,1285,1140,1220,1180,1350,3,20,1,17,Sheffield Utd,14,44,74.80000000000001,56.900000000000006,55.0,0.38,0.25,0.63,3.88,1.22,1.44,90,2,0
18,55,Jacob Ramsey,2,1160,1285,1140,1220,1180,1350,3,20,1,17,Sheffield Utd,3,1,4.8,2.7,8.0,0.0,0.02,0.02,1.5899999999999999,1.22,1.44,90,2,0
18,60,Ollie Watkins,2,1160,1285,1140,1220,1180,1350,4,20,1,17,Sheffield Utd,14,41,67.39999999999999,45.0,93.0,0.56,0.1,0.66,4.21,1.22,1.44,90,2,0
18,63,Philip Billing,3,1100,1100,1055,1130,1145,1075,3,15,2,16,Nott'm Forest,11,46,64.0,40.400000000000006,41.0,0.32,0.6,0.9199999999999999,0.73,2.55,1.95,80,5,1
18,65,Ryan Christie,3,1100,1100,1055,1130,1145,1075,3,15,2,16,Nott'm Forest,13,66,97.39999999999999,86.89999999999999,27.0,0.19,1.02,1.21,2.6799999999999997,2.55,1.95,90,1,0
18,77,Norberto Murara Neto,3,1100,1100,1055,1130,1145,1075,1,15,2,16,Nott'm Forest,16,64,61.199999999999996,0.0,0.0,0.0,0.0,0.0,2.6799999999999997,2.55,1.95,90,1,0
18,78,Dango Ouattara,3,1100,1100,1055,1130,1145,1075,3,15,2,16,Nott'm Forest,2,3,1.2,0.6,9.0,0.01,0.01,0.02,0.15,2.55,1.95,81,2,0
18,82,Antoine Semenyo,3,1100,1100,1055,1130,1145,1075,4,15,2,16,Nott'm Forest,8,32,54.0,49.8,80.0,0.36000000000000004,0.11,0.47,1.96,2.55,1.95,69,1,0
18,83,Marcos Senesi,3,1100,1100,1055,1130,1145,1075,2,15,2,16,Nott'm Forest,29,78,144.2,29.4,51.0,0.72,0.37,1.0899999999999999,2.6799999999999997,2.55,1.95,90,5,1
18,84,Adam Smith,3,1100,1100,1055,1130,1145,1075,2,15,2,16,Nott'm Forest,13,53,58.8,28.3,0.0,0.0,0.2,0.2,2.6799999999999997,2.55,1.95,90,4,0
18,85,Dominic Solanke,3,1100,1100,1055,1130,1145,1075,4,15,2,16,Nott'm Forest,15,53,89.0,4.7,164.0,2.3000000000000003,0.1,2.4,2.55,2.55,1.95,90,17,1
18,86,Marcus Tavernier,3,1100,1100,1055,1130,1145,1075,3,15,2,16,Nott'm Forest,12,42,55.6,81.2,38.0,0.22,0.69,0.9100000000000001,2.09,2.55,1.95,90,2,0
18,89,Illia Zabarnyi,3,1100,1100,1055,1130,1145,1075,2,15,2,16,Nott'm Forest,12,55,56.8,0.8,8.0,0.15000000000000002,0.02,0.16999999999999998,2.6799999999999997,2.55,1.95,90,1,0
18,113,David Raya Martin,1,1350,1365,1370,1370,1330,1360,1,17,2,11,Liverpool,5,29,40.0,0.0,0.0,0.0,0.02,0.02,1.72,2.8,1.7,90,2,0
18,129,Lewis Dunk,5,1100,1210,1070,1180,1135,1240,2,20,2,8,Crystal Palace,2,16,23.2,24.9,0.0,0.0,0.05,0.05,0.94,2.15,1.99,90,2,0
18,133,Billy Gilmour,5,1100,1210,1070,1180,1135,1240,3,20,2,8,Crystal Palace,4,32,33.0,88.10000000000001,14.0,0.12000000000000001,0.43,0.55,3.92,2.15,1.99,90,2,0
18,134,Pascal Groß,5,1100,1210,1070,1180,1135,1240,3,20,2,8,Crystal Palace,19,68,125.0,151.0,101.0,0.8500000000000001,1.27,2.12,3.09,2.15,1.99,90,7,1
18,135,João Pedro Junqueira de Jesus,5,1100,1210,1070,1180,1135,1240,4,20,2,8,Crystal Palace,8,29,54.800000000000004,26.099999999999998,173.0,1.2,0.28,1.48,2.96,2.15,1.99,90,2,0
18,143,Kaoru Mitoma,5,1100,1210,1070,1180,1135,1240,3,20,2,8,Crystal Palace,7,23,44.199999999999996,73.0,134.0,0.32999999999999996,0.69,1.02,2.81,2.15,1.99,82,2,0
18,150,Jan Paul van Hecke,5,1100,1210,1070,1180,1135,1240,2,20,2,8,Crystal Palace,4,37,52.8,35.2,25.0,0.21000000000000002,0.16999999999999998,0.38,4.199999999999999,2.15,1.99,90,2,0
18,152,Bart Verbruggen,5,1100,1210,1070,1180,1135,1240,1,20,2,8,Crystal Palace,2,14,21.8,0.0,0.0,0.0,0.0,0.0,0.94,2.15,1.99,90,2,0
18,160,Jordan Beyer,6,1045,1050,1050,1050,1040,1050,2,15,2,10,Fulham,13,57,60.0,11.6,8.0,0.12,0.01,0.13,3.1100000000000003,5.25,1.92,90,5,1
18,161,Josh Brownhill,6,1045,1050,1050,1050,1040,1050,3,15,2,10,Fulham,11,59,76.0,13.2,35.0,0.17,0.08,0.25,3.9400000000000004,5.25,1.92,90,3,0
18,168,Lyle Foster,6,1045,1050,1050,1050,1040,1050,4,15,2,10,Fulham,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,1.92,64,5,1
18,173,Dara O'Shea,6,1045,1050,1050,1050,1040,1050,2,15,2,10,Fulham,11,52,67.0,13.6,16.0,0.02,0.2,0.22000000000000003,3.91,5.25,1.92,90,6,1
18,178,Charlie Taylor,6,1045,1050,1050,1050,1040,1050,2,15,2,10,Fulham,12,57,50.4,34.3,3.0,0.01,0.22,0.23,3.9400000000000004,5.25,1.92,90,6,1
18,182,Victor da Silva,6,1045,1050,1050,1050,1040,1050,2,15,2,10,Fulham,10,30,29.400000000000002,8.5,21.0,0.21000000000000002,0.09,0.30000000000000004,3.9400000000000004,5.25,1.92,90,6,1
18,197,Levi Colwill,7,1125,1190,1080,1150,1170,1230,2,13,2,20,Wolves,9,45,72.4,24.2,48.0,0.35,0.03,0.38,6.1,1.91,1.86,78,2,0
18,202,Conor Gallagher,7,1125,1190,1080,1150,1170,1230,3,13,2,20,Wolves,0,12,24.0,43.099999999999994,6.0,0.01,0.27,0.28,3.06,1.91,1.86,90,1,0
18,203,Malo Gusto,7,1125,1190,1080,1150,1170,1230,2,13,2,20,Wolves,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.86,79,1,0
18,211,Nicolas Jackson,7,1125,1190,1080,1150,1170,1230,4,13,2,20,Wolves,8,16,26.0,33.5,58.0,0.78,0.28,1.06,4.45,1.91,1.86,79,1,0
18,216,Raheem Sterling,7,1125,1190,1080,1150,1170,1230,3,13,2,20,Wolves,5,12,11.399999999999999,48.9,23.0,0.08,0.16,0.24000000000000002,4.430000000000001,1.91,1.86,90,4,0
18,217,Thiago Emiliano da Silva,7,1125,1190,1080,1150,1170,1230,2,13,2,20,Wolves,3,37,51.6,1.5,0.0,0.0,0.02,0.02,5.09,1.91,1.86,90,1,0
18,220,Joachim Andersen,8,1070,1100,1080,1120,1060,1085,2,20,1,5,Brighton,3,29,56.4,19.2,27.0,0.24,0.13,0.37,4.25,3.3,1.99,90,2,0
18,221,Jordan Ayew,8,1070,1100,1080,1120,1060,1085,3,20,1,5,Brighton,3,11,32.2,35.6,65.0,0.28,0.19,0.47000000000000003,4.46,3.3,1.99,69,8,1
18,222,Nathaniel Clyne,8,1070,1100,1080,1120,1060,1085,2,20,1,5,Brighton,3,21,17.0,4.2,6.0,0.0,0.02,0.02,2.07,3.3,1.99,90,2,0
18,228,Marc Guéhi,8,1070,1100,1080,1120,1060,1085,2,20,1,5,Brighton,4,35,40.4,13.400000000000002,8.0,0.0,0.72,0.72,4.25,3.3,1.99,90,2,0
18,231,Jefferson Lerma Solís,8,1070,1100,1080,1120,1060,1085,3,20,1,5,Brighton,6,26,8.0,55.3,52.0,0.8,0.22999999999999998,1.03,3.0100000000000002,3.3,1.99,90,2,0
18,232,Jean-Philippe Mateta,8,1070,1100,1080,1120,1060,1085,4,20,1,5,Brighton,9,35,36.6,11.3,24.0,0.93,0.01,0.94,1.74,3.3,1.99,90,1,0
18,234,Tyrick Mitchell,8,1070,1100,1080,1120,1060,1085,2,20,1,5,Brighton,3,22,24.6,25.1,2.0,0.0,0.08,0.08,2.18,3.3,1.99,90,1,0
18,236,Michael Olise,8,1070,1100,1080,1120,1060,1085,3,20,1,5,Brighton,5,37,34.8,106.9,30.0,0.19,0.75,0.94,3.65,3.3,1.99,90,6,1
18,238,Chris Richards,8,1070,1100,1080,1120,1060,1085,2,20,1,5,Brighton,3,45,62.2,14.999999999999998,6.0,0.0,0.08,0.08,4.25,3.3,1.99,90,2,0
18,244,André Tavares Gomes,9,1095,1100,1125,1125,1065,1080,3,15,2,18,Spurs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.53,66,7,1
18,245,Jarrad Branthwaite,9,1095,1100,1125,1125,1065,1080,2,15,2,18,Spurs,20,77,48.8,11.4,12.0,0.07,0.47000000000000003,0.54,3.22,4.0,1.53,90,1,0
18,246,Dominic Calvert-Lewin,9,1095,1100,1125,1125,1065,1080,4,15,2,18,Spurs,6,4,10.600000000000001,16.0,132.0,2.2,0.2,2.4,1.9100000000000001,4.0,1.53,90,2,0
18,250,James Garner,9,1095,1100,1125,1125,1065,1080,3,15,2,18,Spurs,6,29,32.8,5.2,7.0,0.01,0.07,0.08,1.6400000000000001,4.0,1.53,90,2,0
18,256,Alex Iwobi,10,1055,1175,1050,1180,1060,1170,3,15,1,6,Burnley,22,79,99.8,60.2,88.0,1.1400000000000001,0.14,1.28,2.35,1.67,1.92,90,2,0
18,259,Dwight McNeil,9,1095,1100,1125,1125,1065,1080,3,15,2,18,Spurs,25,77,116.0,83.1,72.0,0.48,0.5900000000000001,1.0699999999999998,3.22,4.0,1.53,90,2,0
18,260,Vitalii Mykolenko,9,1095,1100,1125,1125,1065,1080,2,15,2,18,Spurs,19,65,58.6,6.6,5.0,0.06,0.04,0.1,3.22,4.0,1.53,90,1,0
18,261,Amadou Onana,9,1095,1100,1125,1125,1065,1080,3,15,2,18,Spurs,1,5,7.8,11.0,0.0,0.0,0.01,0.01,0.72,4.0,1.53,78,1,0
18,262,Nathan Patterson,9,1095,1100,1125,1125,1065,1080,2,15,2,18,Spurs,5,21,32.4,11.100000000000001,0.0,0.0,0.0,0.0,1.44,4.0,1.53,90,0,0
18,263,Jordan Pickford,9,1095,1100,1125,1125,1065,1080,1,15,2,18,Spurs,24,79,61.599999999999994,0.0,0.0,0.0,0.03,0.03,3.22,4.0,1.53,90,2,0
18,265,James Tarkowski,9,1095,1100,1125,1125,1065,1080,2,15,2,18,Spurs,20,67,57.599999999999994,12.600000000000001,20.0,0.09000000000000001,0.14,0.23,3.22,4.0,1.53,90,1,0
18,267,Andreas Hoelgebaum Pereira,10,1055,1175,1050,1180,1060,1170,3,15,1,6,Burnley,23,87,91.2,162.5,16.0,0.17,0.95,1.12,2.63,1.67,1.92,64,2,0
18,268,Tom Cairney,10,1055,1175,1050,1180,1060,1170,3,15,1,6,Burnley,18,84,97.39999999999999,69.6,21.0,0.27,0.6699999999999999,0.94,2.95,1.67,1.92,90,2,0
18,275,Bernd Leno,10,1055,1175,1050,1180,1060,1170,1,15,1,6,Burnley,16,88,107.0,0.1,0.0,0.0,0.0,0.0,3.9000000000000004,1.67,1.92,90,1,0
18,279,Rodrigo Muniz Carvalho,10,1055,1175,1050,1180,1060,1170,4,15,1,6,Burnley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.92,63,2,0
18,280,João Palhinha Gonçalves,10,1055,1175,1050,1180,1060,1170,3,15,1,6,Burnley,10,45,67.2,19.0,27.0,0.12,0.16,0.27999999999999997,3.4700000000000006,1.67,1.92,81,1,0
18,283,Antonee Robinson,10,1055,1175,1050,1180,1060,1170,2,15,1,6,Burnley,16,86,87.19999999999999,22.3,27.0,0.06,0.22999999999999998,0.29000000000000004,3.4700000000000006,1.67,1.92,81,1,0
18,286,Tosin Adarabioyo,10,1055,1175,1050,1180,1060,1170,2,15,1,6,Burnley,20,62,71.2,1.8,19.0,0.03,0.02,0.05,1.68,1.67,1.92,90,1,0
